comid,MMI_BENT,agkffact,bfi,cbnf,conif,crophay,fert,manure,pestic1997,urbmdhi,lon,lat,easting,northing,state
18300278,0.609,0.000144376,57.27316617,0.0068141,11.86928616,0.00345354,0.01749528,0,0.00620378,0.043744842,-109.4349245,42.27118822,-856.8931764,4812.709577,Wyoming
18324458,0.49,0,60.42436782,0,0.168582375,0,0,0,0,0,-109.5854818,43.06903135,-851.4146036,4904.020116,Wyoming
10169162,0.485,0.003520877,39,0.18442689,23.66596808,3.595034661,0.561663711,0.00838304,0.051147844,0.064484927,-87.65726635,36.57853573,978.1883405,4061.428106,Tennessee
4411740,0.38,0.129961531,65,16.30026321,0.040494027,52.60174124,22.61004252,4.206519538,42.6525346,0.455557805,-95.52203098,46.14895191,305.2404337,5113.689407,Minnesota
12537774,0.296,0.001949552,69.13072988,0.027351466,5.921085955,0.243124145,0.136757332,0,0,0.050650864,-112.8556607,48.32686937,-967.8130585,5546.270242,Montana
18454323,0.461,0.283559201,27.80242511,43.62339515,0,78.99429387,63.45221113,0,232.8480223,0.035663338,-85.73444774,39.23422565,1127.394153,4368.004416,Indiana
6635422,0.406,0.1131,50,13.485,0,44.5,18.705,3.48,137.4471712,0,-96.13217267,46.12734551,258.0302286,5112.966755,Minnesota
24215523,0.629,0.002791586,67.58874267,0.425719734,75.3894014,0.006019732,0.24646932,0.044812604,2.804468486,0.023433956,-118.0520889,44.68126776,-1484.307802,5262.737872,Oregon
24215447,0.512,0.180926062,67.88387476,28.64662649,0.132294576,52.7708364,16.58488902,3.015434367,282.3932393,4.850801117,-117.8133691,44.85987766,-1459.018809,5276.338743,Oregon
12896134,0.571,0,68,0,96.82539683,0,0,0,0,0,-109.8407738,43.77403144,-855.9248776,4986.705671,Wyoming
24215331,0.45,0,70,0,9.816676523,0,0,0,0,0,-117.340625,45.1287887,-1412.298148,5294.079954,Oregon
7371145,0.444,0.380208333,27.89583333,6.319444444,0,87.96296296,25.27777778,2.708333333,14.02754339,0,-93.93584813,37.78354993,417.5932007,4182.212233,Missouri
22303785,0.612,0,51,0,77.6203966,0,0,0,0.140155462,0,-73.63471672,43.8504499,2057.217552,5041.20869,New York
15448106,0.673,0,61.23233672,0,37.05841806,0,0,0,0.012778958,0,-74.06486782,44.73687138,1999.028439,5131.331427,New York
22944630,0.559,0,76,0,57.72357724,0,0,0,0,0,-113.9378325,47.05943881,-1086.790773,5428.693118,Montana
11949779,0.681,0,65,0,1.343784994,0,0,0,4.38E-05,0.111982083,-89.22099921,46.26051057,791.2313611,5129.936584,Michigan
18327686,0.745,0,57.64696987,0,64.34802838,0,0,0,0,0,-109.4608964,42.80153184,-847.2435234,4872.190056,Wyoming
4048152,0.294,0.172227576,46,32.20163084,0,66.49369904,40.92290586,5.366938473,93.25324992,0.518902891,-95.37674971,44.05496326,309.6203201,4880.724028,Minnesota
12654603,0.237,0,69,0,0,0,0,0,0.020918653,0,-113.1088007,48.62106688,-977.5277,5583.714286,Montana
24331578,0.671,0,69,0,79.32489451,0,0,0,0,0,-114.5011151,46.16218425,-1157.612136,5341.714608,Montana
22886907,0.58,0,72.27597403,0,19.15584416,0,0,0,0.280756562,0,-115.1064049,48.95530158,-1111.911747,5662.57706,Montana
22295356,0.537,0,46,0,15.3218495,0,0,0,0,0,-74.43589833,43.23413221,2008.633959,4957.321887,New York
2526889,0.414,0.26748754,34.64810627,31.80717971,1.482050719,83.4120101,43.48393896,2.528027226,116.6277211,0.579646503,-94.39757119,41.06518425,382.5763778,4546.934052,Iowa
19120628,0.272,0.165543765,31,1.330033473,0.121073998,36.86703226,8.866889823,0.443344491,46.65100399,0.249269995,-91.37408473,31.70242364,654.0796506,3508.601429,Mississippi
20287024,0.592,0,66.58459547,0,32.49190939,0,0,0,0,0.517799353,-119.0738861,37.78873908,-1813.766811,4518.15313,California
4649474,0.144,0.246605505,55,22.34862385,0,80.27522936,44.69724771,4.623853211,34.38948059,0,-75.64429103,39.8236905,1989.148566,4555.101867,Delaware
7731101,0.206,0.014153812,45.91119436,0.336712208,0.198325253,2.468047598,2.318422212,0.055971794,2.291365468,1.608638167,-73.62351474,41.13953421,2129.892233,4739.359099,Connecticut
24347673,0.321,0.005800468,75.12717246,0.267713904,91.47727273,0.651737968,0.684157754,0,0.098831154,0,-114.453383,48.46895489,-1080.493603,5594.919571,Montana
18203922,0.636,2.33E-05,41.21060988,0.000280191,6.612496498,0.056038106,0.00326889,0.001494349,0.732818743,0.317549267,-87.68089014,33.2961476,995.5069826,3696.767142,Alabama
2888340,0.572,0,67.15553717,0,3.569318048,0,0,0,0,0,-105.5963282,40.08791707,-575.2808623,4514.307575,Colorado
11494740,0.318,0.186057248,25,7.202216066,0,65.74330563,25.20775623,0,31.17846159,0,-99.72061408,47.34742554,-7.520936992,5265.713581,North Dakota
18103644,0.525,0.01321342,38.9610542,0.180182998,20.32533041,5.622898256,2.22225698,3.843903965,9.180637878,9.110815672,-89.43517173,31.30627834,839.3289801,3469.035602,Mississippi
6456569,0.549,0.062874827,60,3.926050095,26.68837239,34.54111731,26.69714065,3.533445086,160.2765237,0.067696077,-84.29568419,32.07093849,1322.92099,3581.646823,Georgia
10816402,0.41,0,77.10412219,0,45.30026824,0,0,0,0.098322936,0.191602343,-112.7801965,37.52334421,-1256.416875,4341.877155,Utah
4167482,0.289,0,67.58630567,0,66.78063205,0,0,0,0.05370441,0,-112.0592042,44.60189915,-1012.481282,5118.730036,Montana
15704129,0.469,0.129429832,42.92836138,1.399036105,12.56330665,50.80052279,15.85574253,0.466345368,3.266246475,0.122528999,-89.77487355,30.82322254,808.5345604,3414.463138,Mississippi
18470198,0.392,0.314902646,28,30.73389915,0,79.10634049,78.45232152,22.64603095,109.659004,2.720918622,-86.99522523,38.73897338,1022.077317,4304.965611,Indiana
4899761,0.373,0,68.28416328,0,36.69254564,0,0,0,0.038034473,0.051555771,-111.7096938,38.54808402,-1136.534146,4436.529957,Utah
6048424,0.398,0,14,0,52.64689954,0,0,0,0.060353046,0.135391281,-95.34727118,34.97736252,285.7279322,3873.049559,Oklahoma
11594273,0.397,0.025163789,29,3.386454183,0,9.561752988,6.208499336,0.094068172,20.68047254,0.044267375,-97.26314512,45.4584392,166.6938416,5042.725362,South Dakota
2616124,0.656,0.057221247,41,3.121158911,0.790166813,17.03248464,1.387181738,1.733977173,4.408952787,0.526777875,-75.13154922,41.69490344,1989.365499,4773.094768,Pennsylvania
11918107,0.441,0.210751263,30,33.49936869,0,77.9040404,65.57323232,13.54229798,207.1586419,3.535353535,-91.54460712,41.33523251,621.7802014,4576.993789,Iowa
9523349,0.423,0,60,0,22.85012285,0,0,0,0.00103897,0,-74.36546498,44.37965605,1984.635076,5085.980472,New York
19242157,0.276,0,15,0,0,0,0,0,0,0.43956044,-100.4924073,45.09143383,-89.56941231,5020.487116,South Dakota
6657715,0.231,0.162014154,57.22945019,17.37316277,0,59.88023952,24.09825803,4.483396843,102.330132,1.1703865,-96.04437799,46.22379653,265.2235678,5123.419063,Minnesota
13234955,0.449,0,36,0,5.447470817,0,0,0,0,0,-106.3510497,46.10010529,-531.5131324,5192.546714,Montana
22026848,0.263,0.114449133,62.27314989,5.196114837,3.873708326,34.97028852,9.955072429,6.255046178,32.12493992,0.496384507,-76.36437586,42.86082672,1860.224774,4881.682194,New York
18443706,0.484,0,25.9990745,0,0.555298473,0.185099491,0,0,1.365987076,0.046274873,-86.21885669,39.14516664,1086.26803,4354.844485,Indiana
6654439,0.554,0.001318717,63.55006545,0.319862565,0.813972513,1.959260471,0.319862565,0.131708115,2.486514225,0.04908377,-95.65490744,46.97471448,298.0688257,5205.775596,Minnesota
6658907,0.536,0.063461538,63,10.35425101,0,33.40080972,14.36234818,2.672064777,62.57893826,1.619433198,-95.61810647,46.26597014,298.2505138,5126.931003,Minnesota
4131079,0.607,0.024528905,12,0.306611306,0,4.982433727,5.212392207,0.536569786,10.77805059,0.255509422,-97.03522301,32.09661244,119.1137858,3558.278508,Texas
20695686,0.374,0,35.68830952,0,80.6697585,0,0,0,0.043588005,0.795938832,-112.1551469,35.28529458,-1252.412253,4077.697743,Arizona
24079139,0.44,0,69,0,0.180614088,0,0,0,0,0,-118.5886584,42.62932127,-1601.998834,5049.026484,Oregon
1010832,0.362,0.087302704,25.06109904,1.147213307,9.302334717,31.39776625,7.498576306,32.09137691,6.772651134,1.763982573,-94.61078771,32.8008619,349.181533,3630.359471,Texas
2975854,0.374,0,35.95332823,0,8.798775822,0,0,0,0,1.453710788,-120.855147,38.14244418,-1961.117629,4608.348646,California
24347521,0.726,0,74,0,74.71910112,0,0,0,0,0,-114.7312987,48.67232179,-1094.127252,5623.279892,Montana
5026043,0.539,0.020810811,29.11486486,0.804054054,3.209459459,4.72972973,1.797297297,0.094594595,9.999147925,0,-89.93068137,37.18762326,772.458829,4120.099744,Missouri
4452402,0.536,0.06262413,28.29036077,0.85290352,16.97826964,25.47485838,12.7935528,4.90419524,7.357049821,3.225353842,-95.29511631,31.91951063,282.9990492,3533.812844,Texas
22328583,0.409,0.000126641,63.97882486,0.015996719,11.34895406,0.03076292,0.015330189,0.00333265,0.212469273,0.002563577,-95.21867792,47.18926394,331.9234565,5228.584565,Minnesota
253226,0.355,0.285506098,28.87466409,4.544408461,0,52.73892372,42.73444498,0.361606835,17.44332239,0.151588231,-97.86540941,35.7533367,59.96185619,3967.522494,Oklahoma
4131449,0.45,0.165705938,12.32042397,1.756579245,0,42.41065362,11.85690991,0,24.10088861,0.249128052,-96.75203327,32.04704027,145.6700289,3551.811237,Texas
3483393,0.414,0.291811477,47.15874018,48.99264334,0.017500984,77.33560013,53.57530736,0.003718959,153.1999892,2.665149915,-83.37508615,39.87383773,1323.774077,4458.343343,Ohio
4778729,0.535,0.001251905,52.63966906,0.103418245,4.724580884,0.021772262,0.146962769,0.195950359,0.069822957,0,-75.91866289,40.79870975,1943.838497,4659.329431,Pennsylvania
22845785,0.63,0,25,0,29.56521739,5.217391304,0,0,0.479383895,27.45341615,-92.50010866,34.60056223,545.8366787,3828.86194,Arkansas
14680732,0.547,0.041726049,25,3.3847981,0,28.18685669,8.551068884,0,5.37449938,0,-99.61887959,47.05285292,-2.626910751,5232.334347,North Dakota
732065,0.36,0,34.27874564,0,0,0.304878049,0,0,1.600040851,0,-90.6327438,37.25238031,709.9470563,4125.496572,Missouri
10374932,0.71,0,66,0,77.5862069,0,0,0,0,0,-110.9781794,40.60938737,-1024.419625,4653.891225,Utah
6827929,0.69,0,59,0,1.114741495,0,0,0,0.035241115,0.019219681,-88.0849861,46.59227412,876.4743104,5171.60164,Michigan
24079123,0.465,0.026762,68.96537218,1.658587888,1.528898377,2.354566289,0.432675101,0.216337551,3.956875037,0.003139422,-118.4470251,42.77223763,-1585.207077,5061.177057,Oregon
6919996,0.256,0.008222417,34,0.278458844,1.619964974,0.569176883,1.392294221,0,0.165510405,0,-81.07171834,37.98083898,1549.362229,4271.464183,West Virginia
15676397,0.34,0.31126774,43.99331332,36.32819323,0.013646288,83.65174672,46.46629367,0.844841703,111.0749975,0.614082969,-84.61951985,41.59367767,1198.742576,4638.71726,Ohio
11458364,0.368,0.247923222,27,25.67715458,0.025649795,80.01453488,44.93502052,0,58.72096863,0.05129959,-98.35209247,46.96497334,92.87877964,5215.190095,North Dakota
19345647,0.458,0.154576837,29,6.624721604,0,36.52561247,23.5545657,0,175.352663,0.334075724,-91.70073685,32.71716602,621.7618902,3620.678913,Louisiana
4752528,0.776,0.114505809,40.01721121,6.594141892,1.085309341,31.10170794,6.923848986,4.284808598,38.69058503,0.899360894,-78.96251996,40.16597062,1697.27191,4541.824304,Pennsylvania
7524649,0.133,0.132788104,52,8.73605948,0,36.30731103,21.66542751,1.397769517,207.6136024,0,-90.8015864,36.35251464,697.2667528,4025.29255,Arkansas
23756302,0.782,0,82,0,93.10344828,0,0,0,0,0,-122.0097363,43.7643403,-1835.479939,5273.439822,Oregon
19139667,0.648,0.000716202,33,0.006437768,13.59978541,1.60944206,0.066523605,0.083690987,0.246239976,0,-90.60141757,31.89191157,726.8538037,3530.964585,Mississippi
4489532,0.81,0.007663713,61.65711057,1.100041634,3.645988223,1.938975793,2.444536965,0.040742283,7.008080929,0.553143401,-74.79364659,39.85385459,2061.799208,4573.547918,New Jersey
4753962,0.355,0.104938494,40.24138551,5.996690886,2.866700237,28.1418603,6.29652543,3.897849076,30.56370779,0.935184519,-79.0523844,40.16178737,1689.658557,4540.121958,Pennsylvania
4452516,0.567,0,22.71328671,0,15.07381507,0.854700855,0,0,1.788199579,0,-95.49359821,31.75754014,263.8151203,3516.2675,Texas
879026,0.474,0.004056474,23,0.416322314,0,1.997245179,0.512396694,0,5.513655219,32.1969697,-90.7963203,38.79931856,691.3685861,4296.813734,Missouri
19944623,0.12,0.020790137,27.20537966,0.246007285,4.062762679,7.425049033,2.509386383,0,11.57480536,39.3107313,-93.69903454,32.46930688,434.3102855,3592.671885,Louisiana
8874182,0.598,0.008644532,45.65154323,0.520025788,25.97308405,5.101136272,1.617858006,9.071560964,4.188786312,0.128938674,-79.54938113,35.33407107,1726.077634,3994.233943,North Carolina
14364200,0.307,0.008386269,41,0.323387873,0.449149824,4.683991017,0.700673725,0.431183831,3.557733647,0.320821303,-78.8828472,39.3716061,1718.347948,4454.306167,West Virginia
5791318,0.275,0.252510998,17,3.063959391,0.27072758,84.78849408,36.76751269,16.85177665,23.54188199,0.152284264,-96.76518818,29.844002,136.1565985,3307.454416,Texas
18469962,0.304,0,27,0,43.19526627,0,0,0,15.89895439,0,-87.23515885,39.03532345,999.1144677,4336.540037,Indiana
4185041,0.471,0,55.22492401,0,0,0,0,0,0.024910457,44.47821682,-75.42723341,41.18683147,1976.532731,4711.159499,Pennsylvania
12259462,0.413,0.164981119,60.22187709,17.41153542,0.338023022,60.85632499,47.25988184,8.705767708,142.3573305,0.602959985,-85.32937417,41.62346932,1139.217994,4636.484168,Indiana
1262207,0.565,0.169018227,15,2.112676056,0.414250207,64.29163215,23.76760563,1.056338028,6.121304781,0.621375311,-96.03925179,32.08186155,213.1227101,3553.553029,Texas
13727061,0.568,0,16,0,0,0,0,0,0.070305185,0,-99.12455073,34.00286935,-65.97587528,3779.429448,Texas
18821350,0.428,0.315719468,27,44.20072551,0,92.80532044,75.77267231,1.804111245,155.2601399,0.120918984,-96.99675231,40.31526532,160.3672759,4470.420463,Nebraska
14155828,0.368,0.063139586,26,1.214222809,0,24.02025539,13.59929546,0,3.551023122,0.022016733,-100.3457067,48.88215165,-38.3486451,5440.420543,North Dakota
14274018,0.34,0.098335254,24.70027369,4.632325706,0.057103465,52.42509672,18.71610832,0,21.46545941,0.01646226,-100.1813122,48.15707778,-33.90999092,5358.747661,North Dakota
1574524,0.399,0.0786171,22.94126394,0.924907063,0,22.37918216,6.705576208,0.462453532,68.39132055,0,-95.32517359,29.16043588,273.8460119,3227.997497,Texas
14520103,0.181,0.158848636,20.65007262,3.271098919,0,56.66451509,29.43989027,0,39.31663125,0.01613684,-100.8327145,47.43886153,-90.43381854,5283.750459,North Dakota
23756298,0.779,0,81.15257219,0,61.42532079,0,0,0,0,0.031668582,-122.0435691,43.73002049,-1839.654663,5270.682238,Oregon
21769045,0.458,0.226536313,27,3.00744879,0,88.08193669,13.83426443,1.804469274,7.800088346,0.186219739,-95.1549353,36.92046944,308.0501091,4088.218794,Oklahoma
23756252,0.741,0,81.38281328,0,3.170172465,0,0,0,0,0,-122.0173754,43.796228,-1834.737301,5277.205486,Oregon
286623,0.429,0,18,0,0,0,0,0,0,0,-103.845724,29.6865778,-552.5276334,3333.770063,Texas
120053206,0.408,0,54,0,0,0,0,0,0.345385655,0,-74.99616151,41.03963993,2016.3923,4702.408182,New Jersey
23756206,0.784,0,69,0,84.64351005,0,0,0,0,0,-122.2136909,43.8285441,-1849.092799,5286.852637,Oregon
24040174,0.333,0.006448661,64.15004801,1.98060357,41.12024142,1.013388246,1.061037627,0,2.279722943,0.077849693,-120.2220891,42.64659201,-1735.689896,5096.155214,Oregon
20476564,0.271,0.000285452,7.161092829,0.09923854,0,0.163261141,0.119958675,0.018539068,5.884321713,48.48792123,-111.9076212,33.51188632,-1268.296727,3872.744648,Arizona
10001770,0.329,0.194375572,39,42.33051235,0,52.60750229,77.00983532,2.100640439,454.6705298,0.457456542,-114.7202299,33.40069302,-1538.503776,3914.780488,Arizona
20476542,0.221,4.67E-05,43.63662049,0.002253343,48.28454965,0.002618333,0.004109038,0.002193093,0.020999193,0.077339372,-111.5140559,33.56892566,-1229.810007,3872.217787,Arizona
13014877,0.501,0.012823834,48,2.564766839,11.07512953,6.735751295,2.636010363,0.21373057,17.36432428,0.194300518,-83.36039956,43.11811203,1284.436024,4819.256363,Michigan
13007922,0.677,0.031841155,39,5.761732852,0,34.65703971,9.703971119,0.303249097,80.25458527,0,-83.41717759,43.39357792,1276.270956,4849.336574,Michigan
13183494,0.479,0.004636844,60.06715662,0.463684428,0.404964566,3.28846226,0.644006149,0,5.133904174,5.744497356,-83.3102114,42.74499262,1293.346167,4778.258469,Michigan
8674029,0.354,0.105127847,56.16487956,3.913225714,0.747386672,30.7792011,17.75733499,1.422525965,15.57062176,0.457858502,-80.3881777,36.67670513,1629.47112,4133.957019,Virginia
13173017,0.647,0,62.20921802,0,0,0.776799586,0,0,4.43943707,8.648368721,-83.50544416,42.61885971,1278.94063,4762.402911,Michigan
8622955,0.34,0.002576867,52,0.128843338,0.122010737,1.366520254,0.222547584,0.046852123,0.043248564,0.024402147,-79.8189343,37.31702675,1670.611703,4212.502559,Virginia
5908861,0.397,2.86E-05,45.56142184,0.001259788,10.31738079,0.008589466,0.002519577,0.009620202,0.058259782,0.002863155,-79.22788439,38.32868291,1706.365489,4333.185591,Virginia
2254441,0.411,0.042946569,21.27304872,0.271346255,0,12.19224725,1.763750655,0.271346255,7.18523097,11.30172865,-94.78184498,39.16361571,346.0578202,4336.445449,Kansas
8989728,0.39,0.063665228,79.01984422,4.13712358,1.597459939,27.17666319,11.89423029,3.619983132,25.90222008,0.163714839,-85.96221244,43.64061188,1067.710284,4856.082771,Michigan
21480132,0.412,0.070568182,57,0.784090909,0,82.38636364,61.15909091,7.056818182,5444.495164,0,-81.50927927,27.84218818,1635.745339,3133.377848,Florida
9002551,0.527,0.027857143,64,2.464285714,0,8.928571429,6.107142857,0.642857143,52.20051575,1.785714286,-85.65584335,43.16356469,1097.123773,4805.2329,Michigan
8650184,0.349,0.050229391,40.9040412,0.9345003,21.356125,9.11245221,4.205251351,0.233625075,4.257107254,0.06319315,-78.56453314,36.93990545,1789.144713,4187.005178,Virginia
664040,0.351,0.000321017,72.4852143,0.058648423,16.4941713,0.023920774,0.010934452,0.019880821,0,0.010099883,-111.7364336,41.51882158,-1066.360867,4769.41681,Utah
11666754,0.473,0.042716306,60.05797722,4.156975766,0,15.39026068,12.27297607,0.197951227,26.18595433,0.053512728,-99.61980457,43.20148572,-37.87799438,4804.510262,South Dakota
18420867,0.312,0.106727142,33.9641949,3.961832341,0.475261929,29.83086177,12.17924863,1.205099209,8.054130876,5.425015587,-85.58719878,36.04652205,1168.280729,4014.629891,Tennessee
8990694,0.481,0,81,0,0,0,0,0,8.93629443,0,-86.15491304,43.76337836,1051.031319,4868.415319,Michigan
10081064,0.586,0.2,33.525,30,0,65,50.625,0.625,239.2280205,0,-88.10299877,40.48022364,915.1436828,4492.591964,Illinois
10272084,0.361,0.090208984,67.49855205,14.16443896,3.911925313,24.21278844,3.868338911,2.480310023,58.97403072,3.191826669,-112.089318,41.37758698,-1099.574089,4760.374977,Utah
14378469,0.354,0,46.59065229,0,0,0,0,0,0,0,-101.6482434,44.32485171,-189.6282746,4944.461674,South Dakota
